48482	3
36706	3
21237	4
40719	5
49404	6
39154	3
15726	5
23923	2
37741	3
32005	2
43623	3
30334	4
30573	3
18024	5
40635	3
11395	6
40477	3
17748	3
44231	3
37994	3
18710	2
27407	3
48110	3
21163	2
47691	2
47430	3
15518	6
35590	2
15077	2
35993	4
25791	5
41832	4
48337	4
19486	3
15778	2
26057	3
16028	2
48090	2
43186	1
37738	2
42118	2
32779	2
36451	4
38878	3
46297	3
25555	5
18019	2
39560	3
42594	3
11861	4
30859	5
18220	6
20865	6
25820	1
11325	2
22571	6
46186	6
37044	3
11508	2
12341	5
26816	4
25981	3
29131	3
13584	6
30338	2
29718	2
34246	2
45689	3
40793	2
16780	2
17752	5
30142	4
15303	5
28491	5
29697	3
42354	2
30544	3
11506	3
30138	3
36367	6
19118	6
42597	3
47451	1
31443	2
48744	3
47305	5
18663	3
35854	5
11424	2
32039	5
32520	2
42593	3
45858	3
22924	5
34583	6
40843	6
23975	1
23767	6
16571	6
10276	3
18005	3
32100	2
31920	3
35298	2
24987	6
27894	6
24123	2
31503	6
30528	3
36359	2
39118	3
30869	3
27168	6
41141	2
12806	1
25443	1
49095	5
40998	5
43918	6
34606	4
28119	2
26495	5
14928	3
41927	3
19343	2
12044	3
19097	2
46442	3
37519	3
24738	5
49020	1
21990	2
35513	4
28547	1
22725	4
49267	2
22236	6
23582	4
47021	3
30674	6
14130	6
11147	3
39070	3
27389	5
37125	4
30173	4
29705	5
39509	5
38685	6
13829	2
15511	6
46865	3
34662	2
28445	3
39895	6
16221	6
12610	2
16658	3
11642	2
22657	5
21250	3
12013	5
39833	2
17414	6
39339	3
24956	3
39671	4
49207	5
22791	2
37194	6
21337	2
20059	3
32196	5
34291	1
33690	3
16701	3
15847	5
14791	3
17033	3
44501	2
14877	5
21930	2
47633	5
26272	5
26584	3
47554	6
19450	6
11639	6
12091	2
14592	3
38478	5
32088	3
22933	3
47463	5
14368	3
44306	2
13468	3
23192	4
31882	5
39111	5
43152	2
19535	6
44855	2
37462	6
35258	2
15874	5
29106	2
15237	2
46796	3
17971	6
36493	5
46613	3
39161	5
16676	6
20263	5
19522	2
29237	2
17290	5
22677	6
47319	1
12444	5
19691	2
22817	3
36134	2
41879	3
14299	1
29073	2
21058	2
27579	5
25695	2
44300	5
42374	6
23736	3
43283	2
26416	1
36919	2
44732	5
17882	5
40947	1
28627	3
17276	2
47956	3
42400	2
21719	3
44696	4
28145	5
28232	3
17777	5
17102	2
29009	6
46877	3
13048	2
36525	3
42416	6
23025	3
21245	3
26400	6
17634	3
27086	3
18779	5
46900	2
19410	3
21356	4
39918	4
25246	3
15382	2
31811	6
29315	5
25088	3
32841	5
26894	6
40891	3
24044	4
30761	2
27788	2
42897	5
20290	2
37228	4
28440	1
24426	3
31353	5
17376	6
35825	3
47415	2
28608	5
33937	5
33410	5
31999	1
12544	3
25118	2
11038	2
24273	2
19032	6
32121	2
47311	5
48051	3
19332	4
35799	2
29801	2
13709	5
11286	2
18162	3
11016	2
29722	1
28493	4
39720	2
29384	6
16563	4
23275	2
40553	2
38221	6
39503	3
21387	6
30272	2
18957	3
33215	5
31919	4
23732	6
46302	5
38733	4
26568	3
13799	2
17235	4
30777	3
13864	6
28162	3
31637	3
29493	6
25093	5
46121	1
41737	5
37714	2
43812	3
17284	3
46968	2
37105	3
27972	5
34435	5
45034	4
21025	4
35867	2
28589	3
12638	3
47312	2
10937	3
26214	6
15374	4
43414	3
36454	3
43266	2
16849	3
27559	2
13695	3
15580	1
40353	2
35126	4
35372	4
33217	2
38321	3
14864	3
37891	4
32747	2
42123	6
25385	1
14478	3
38642	5
42460	5
21860	2
29057	3
41745	2
36472	3
40481	4
28214	2
15486	3
25452	2
18018	1
23271	1
26867	5
23004	4
41707	5
47035	5
45917	3
37505	2
31205	3
34747	3
37744	6
15770	5
42097	1
12475	1
39124	4
29353	3
23233	3
47572	3
30934	4
39387	5
48348	4
38817	2
21065	4
13282	5
40488	3
49433	3
15224	3
42381	5
12790	3
40373	3
19048	2
45800	2
39675	1
31722	1
15245	5
23206	4
46654	5
10971	3
26134	3
36820	3
14468	4
39936	6
45352	4
11477	1
40204	3
46298	2
29255	5
40320	3
43097	5
13474	3
20327	2
14869	3
35497	2
25429	3
40241	6
13755	3
28486	2
43171	6
15262	3
48290	1
23131	3
28404	2
22367	3
